n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
1838	-48.807617	2574	1750	1750
1838	-48.85508	1213	1751	1751
1838	-48.8692	2272	1752	1752
1838	-48.902435	1557	1753	1753
1838	-48.92259	1538	1754	1754
1838	-49.179123	646	1755	1755
1838	-49.305813	2000	1756	1756
1838	-49.322998	366	1757	1757
1838	-49.340015	2466	1758	1758
1838	-49.464172	1567	1759	1759
1838	-49.50792	1921	1760	1760
1838	-49.627213	784	1761	1761
1838	-49.651413	2140	1762	1762
1838	-49.767563	35	1763	1763
1838	-49.811592	740	1764	1764
1838	-50.01409	157	1765	1765
1838	-50.03073	1004	1766	1766
1838	-50.355957	1654	1767	1767
1838	-50.42289	752	1768	1768
1838	-50.437668	2333	1769	1769
1838	-50.586674	222	1770	1770
1838	-50.610966	1764	1771	1771
1838	-50.723915	919	1772	1772
1838	-51.13583	879	1773	1773
1838	-51.16864	2231	1774	1774
1838	-51.223866	1869	1775	1775
1838	-51.282772	994	1776	1776
1838	-51.314224	1374	1777	1777
1838	-51.323753	2562	1778	1778
1838	-51.37186	2635	1779	1779
1838	-51.395515	2080	1780	1780
1838	-51.402523	1572	1781	1781
1838	-51.537663	1767	1782	1782
1838	-51.557903	281	1783	1783
1838	-51.639618	2603	1784	1784
1838	-51.6773	2152	1785	1785
1838	-51.685566	2517	1786	1786
1838	-51.780178	2585	1787	1787
1838	-51.929955	655	1788	1788
1838	-52.087765	2014	1789	1789
1838	-52.13708	993	1790	1790
1838	-52.277588	756	1791	1791
1838	-52.324165	770	1792	1792
1838	-52.348633	2104	1793	1793
1838	-52.401012	2135	1794	1794
1838	-52.450134	2249	1795	1795
1838	-52.53346	1709	1796	1796
1838	-52.538784	911	1797	1797
1838	-52.569496	1182	1798	1798
1838	-52.571796	1488	1799	1799
1838	-52.718025	535	1800	1800
1838	-52.76722	2326	1801	1801
1838	-52.82266	2380	1802	1802
1838	-52.864075	89	1803	1803
1838	-52.902992	1834	1804	1804
1838	-52.94583	2464	1805	1805
1838	-52.96515	2448	1806	1806
1838	-53.006985	1616	1807	1807
1838	-53.02281	942	1808	1808
1838	-53.38586	399	1809	1809
1838	-53.500145	198	1810	1810
1838	-53.520615	870	1811	1811
1838	-53.547356	1728	1812	1812
1838	-53.548004	397	1813	1813
1838	-53.661297	2407	1814	1814
1838	-53.699818	1789	1815	1815
1838	-53.70013	1560	1816	1816
1838	-53.805817	1493	1817	1817
1838	-53.872807	362	1818	1818
1838	-53.880085	8	1819	1819
1838	-53.896458	161	1820	1820
1838	-53.94034	1900	1821	1821
1838	-54.007057	1138	1822	1822
1838	-54.021797	1936	1823	1823
1838	-54.08164	1013	1824	1824
1838	-54.10358	1986	1825	1825
1838	-54.159515	1038	1826	1826
1838	-54.402596	1850	1827	1827
1838	-54.403603	1	1828	1828
1838	-54.529648	2107	1829	1829
1838	-54.607838	1464	1830	1830
1838	-54.875175	2148	1831	1831
1838	-55.168453	799	1832	1832
1838	-55.269142	1933	1833	1833
1838	-55.273476	1669	1834	1834
1838	-55.299484	1426	1835	1835
1838	-55.30153	1665	1836	1836
1838	-55.312046	1660	1837	1837
1838	-55.350376	2412	1838	1838
1838	-55.537666	1208	1839	1839
1838	-55.59614	1618	1840	1840
1838	-56.21894	209	1841	1841
1838	-56.270344	2099	1842	1842
1838	-56.32674	1130	1843	1843
1838	-56.538177	1576	1844	1844
1838	-56.67911	2601	1845	1845
1838	-56.71026	1997	1846	1846
1838	-56.75206	1790	1847	1847
1838	-56.824345	1778	1848	1848
1838	-56.89921	118	1849	1849
1838	-57.069927	2632	1850	1850
1838	-57.12818	924	1851	1851
1838	-57.218155	1741	1852	1852
1838	-57.287514	2064	1853	1853
1838	-57.2943	2025	1854	1854
1838	-57.350044	1756	1855	1855
1838	-57.372986	1607	1856	1856
1838	-57.48734	1971	1857	1857
1838	-57.492622	938	1858	1858
1838	-57.55225	2485	1859	1859
1838	-57.560314	2477	1860	1860
1838	-57.569065	1412	1861	1861
1838	-57.62903	701	1862	1862
1838	-57.77722	1874	1863	1863
1838	-57.81344	1315	1864	1864
1838	-57.83842	899	1865	1865
1838	-57.852875	88	1866	1866
1838	-57.85428	1761	1867	1867
1838	-57.86873	2431	1868	1868
1838	-57.907074	2552	1869	1869
1838	-57.914154	2222	1870	1870
1838	-58.00698	2097	1871	1871
1838	-58.02842	910	1872	1872
1838	-58.085037	383	1873	1873
1838	-58.144882	1943	1874	1874
1838	-58.22429	85	1875	1875
1838	-58.244225	1927	1876	1876
1838	-58.303253	2270	1877	1877
1838	-58.354256	269	1878	1878
1838	-58.479164	2423	1879	1879
1838	-58.919876	869	1880	1880
1838	-58.99927	2362	1881	1881
1838	-59.125767	278	1882	1882
1838	-59.30545	1025	1883	1883
1838	-59.388474	1905	1884	1884
1838	-59.512653	1262	1885	1885
1838	-59.564354	998	1886	1886
1838	-59.71463	1641	1887	1887
1838	-59.837345	1109	1888	1888
1838	-60.0391	916	1889	1889
1838	-60.164845	1272	1890	1890
1838	-60.416645	470	1891	1891
1838	-60.68145	427	1892	1892
1838	-60.751	973	1893	1893
1838	-60.795433	287	1894	1894
1838	-60.870804	1780	1895	1895
1838	-61.08593	800	1896	1896
1838	-61.131485	2015	1897	1897
1838	-61.148575	1023	1898	1898
1838	-61.209156	461	1899	1899
1838	-61.26041	1427	1900	1900
1838	-61.3151	871	1901	1901
1838	-61.43461	2101	1902	1902
1838	-61.44655	579	1903	1903
1838	-61.478218	509	1904	1904
1838	-61.5446	364	1905	1905
1838	-61.65783	1360	1906	1906
1838	-61.77098	1837	1907	1907
1838	-61.942085	1980	1908	1908
1838	-61.960194	279	1909	1909
1838	-62.167202	1924	1910	1910
1838	-62.375366	501	1911	1911
1838	-62.52694	898	1912	1912
1838	-62.550583	794	1913	1913
1838	-62.605717	890	1914	1914
1838	-62.775597	577	1915	1915
1838	-62.845966	10	1916	1916
1838	-63.18922	589	1917	1917
1838	-63.3078	153	1918	1918
1838	-63.45785	2297	1919	1919
1838	-63.523666	2573	1920	1920
1838	-63.750027	826	1921	1921
1838	-63.797832	1473	1922	1922
1838	-63.829617	790	1923	1923
1838	-63.919025	1898	1924	1924
1838	-64.16194	2508	1925	1925
1838	-64.177765	446	1926	1926
1838	-64.19228	2455	1927	1927
1838	-64.215454	885	1928	1928
1838	-64.22729	178	1929	1929
1838	-64.30629	1466	1930	1930
1838	-64.30748	63	1931	1931
1838	-64.4326	58	1932	1932
1838	-64.48671	1845	1933	1933
1838	-64.50013	2527	1934	1934
1838	-64.52779	1453	1935	1935
1838	-64.66328	2073	1936	1936
1838	-64.69417	656	1937	1937
1838	-64.95308	795	1938	1938
1838	-65.05103	1393	1939	1939
1838	-65.08353	933	1940	1940
1838	-65.12591	11	1941	1941
1838	-65.16269	534	1942	1942
1838	-65.17964	2036	1943	1943
1838	-65.22755	1981	1944	1944
1838	-65.4974	2402	1945	1945
1838	-65.81516	419	1946	1946
1838	-65.97614	217	1947	1947
1838	-66.1967	233	1948	1948
1838	-66.20485	629	1949	1949
1838	-66.28822	92	1950	1950
1838	-66.35483	2084	1951	1951
1838	-66.35977	793	1952	1952
1838	-66.569916	249	1953	1953
1838	-66.57484	455	1954	1954
1838	-66.58722	2230	1955	1955
1838	-66.59668	1826	1956	1956
1838	-66.69308	732	1957	1957
1838	-66.71547	1487	1958	1958
1838	-66.78399	901	1959	1959
1838	-66.85292	1330	1960	1960
1838	-66.86333	1421	1961	1961
1838	-66.90416	1625	1962	1962
1838	-66.99785	2026	1963	1963
1838	-67.043335	1404	1964	1964
1838	-67.091705	2511	1965	1965
1838	-67.12667	2201	1966	1966
1838	-67.27568	2138	1967	1967
1838	-67.28985	650	1968	1968
1838	-67.31446	131	1969	1969
1838	-67.387405	2634	1970	1970
1838	-67.47275	1054	1971	1971
1838	-67.6328	2608	1972	1972
1838	-68.10328	963	1973	1973
1838	-68.30103	29	1974	1974
1838	-68.324394	441	1975	1975
1838	-68.537895	497	1976	1976
1838	-68.67108	1373	1977	1977
1838	-68.74735	1422	1978	1978
1838	-68.78944	558	1979	1979
1838	-68.83774	1081	1980	1980
1838	-68.86829	404	1981	1981
1838	-69.05646	1797	1982	1982
1838	-69.17024	155	1983	1983
1838	-69.19022	1045	1984	1984
1838	-69.22487	945	1985	1985
1838	-69.23351	282	1986	1986
1838	-69.309525	214	1987	1987
1838	-69.37112	478	1988	1988
1838	-69.5849	876	1989	1989
1838	-69.94864	1080	1990	1990
1838	-69.95174	500	1991	1991
1838	-70.10997	1167	1992	1992
1838	-70.18384	955	1993	1993
1838	-70.344406	1470	1994	1994
1838	-70.74897	1609	1995	1995
1838	-70.80327	162	1996	1996
1838	-70.81383	142	1997	1997
1838	-71.11857	1069	1998	1998
1838	-71.15155	1351	1999	1999
1838	-71.19133	1975	2000	2000
1838	-71.211136	2264	2001	2001
1838	-71.2169	1712	2002	2002
1838	-71.23765	1570	2003	2003
1838	-71.4558	772	2004	2004
1838	-71.51258	2183	2005	2005
1838	-71.53225	1361	2006	2006
1838	-71.57699	139	2007	2007
1838	-71.5831	1701	2008	2008
1838	-71.63983	1030	2009	2009
1838	-71.74803	1061	2010	2010
1838	-71.83967	377	2011	2011
1838	-71.8405	1676	2012	2012
1838	-71.936844	442	2013	2013
1838	-72.04512	1899	2014	2014
1838	-72.06924	2216	2015	2015
1838	-72.069435	1945	2016	2016
1838	-72.26785	1657	2017	2017
1838	-72.27062	1721	2018	2018
1838	-72.433685	1221	2019	2019
1838	-72.48597	24	2020	2020
1838	-72.698326	164	2021	2021
1838	-72.89615	2514	2022	2022
1838	-72.99315	1727	2023	2023
1838	-73.06576	1823	2024	2024
1838	-73.12843	1925	2025	2025
1838	-73.16221	748	2026	2026
1838	-73.19876	1840	2027	2027
1838	-73.219826	1247	2028	2028
1838	-73.27195	2056	2029	2029
1838	-73.341354	1498	2030	2030
1838	-73.35506	2620	2031	2031
1838	-73.6021	215	2032	2032
1838	-73.818726	1528	2033	2033
1838	-73.994156	1653	2034	2034
1838	-74.090904	695	2035	2035
1838	-74.253	661	2036	2036
1838	-74.262054	2347	2037	2037
1838	-74.26633	2532	2038	2038
1838	-74.27872	2086	2039	2039
1838	-74.401115	996	2040	2040
1838	-74.50484	2205	2041	2041
1838	-74.72452	1961	2042	2042
1838	-74.741165	1951	2043	2043
1838	-74.90838	1383	2044	2044
1838	-74.93746	2057	2045	2045
1838	-74.94435	943	2046	2046
1838	-75.34304	708	2047	2047
1838	-75.348145	1012	2048	2048
1838	-75.34824	1093	2049	2049
1838	-75.40218	453	2050	2050
1838	-75.453964	957	2051	2051
1838	-75.562485	1328	2052	2052
1838	-75.62133	812	2053	2053
1838	-75.63463	1673	2054	2054
1838	-75.79468	2563	2055	2055
1838	-75.89456	292	2056	2056
1838	-75.968834	1529	2057	2057
1838	-76.288635	1504	2058	2058
1838	-76.40345	309	2059	2059
1838	-76.51137	1401	2060	2060
1838	-76.56146	2316	2061	2061
1838	-76.56198	743	2062	2062
1838	-76.58656	2332	2063	2063
1838	-76.65326	433	2064	2064
1838	-76.67067	406	2065	2065
1838	-76.856125	200	2066	2066
1838	-76.87013	2187	2067	2067
1838	-76.91278	904	2068	2068
1838	-76.94202	1177	2069	2069
1838	-76.990524	1982	2070	2070
1838	-77.088394	2029	2071	2071
1838	-77.21215	2291	2072	2072
1838	-77.23373	720	2073	2073
1838	-77.34121	2475	2074	2074
1838	-77.434204	561	2075	2075
1838	-77.60713	1070	2076	2076
1838	-77.683395	554	2077	2077
1838	-77.69268	310	2078	2078
1838	-77.78112	988	2079	2079
1838	-78.04733	284	2080	2080
1838	-78.13344	51	2081	2081
1838	-78.21706	1314	2082	2082
1838	-78.231705	1340	2083	2083
1838	-78.363365	1656	2084	2084
1838	-78.37875	2210	2085	2085
1838	-78.410965	1257	2086	2086
1838	-78.444305	892	2087	2087
1838	-78.44862	1518	2088	2088
1838	-78.54416	1438	2089	2089
1838	-78.555504	1497	2090	2090
1838	-78.74072	417	2091	2091
1838	-78.8109	2492	2092	2092
1838	-78.92225	2115	2093	2093
1838	-79.01376	1259	2094	2094
1838	-79.31006	398	2095	2095
1838	-79.44164	1947	2096	2096
1838	-79.52771	1746	2097	2097
1838	-79.56248	2285	2098	2098
1838	-79.711	1691	2099	2099
1838	-79.72615	1399	2100	2100
1838	-79.7269	2397	2101	2101
1838	-79.800674	488	2102	2102
1838	-80.00577	1184	2103	2103
1838	-80.16931	1781	2104	2104
1838	-80.17565	977	2105	2105
1838	-80.31368	257	2106	2106
1838	-80.453896	1338	2107	2107
1838	-80.50377	221	2108	2108
1838	-80.55301	1577	2109	2109
1838	-80.58678	2568	2110	2110
1838	-80.7601	1336	2111	2111
1838	-80.80871	529	2112	2112
1838	-80.83108	860	2113	2113
1838	-80.97688	352	2114	2114
1838	-80.97985	777	2115	2115
1838	-81.00136	2341	2116	2116
1838	-81.09108	407	2117	2117
1838	-81.11178	2211	2118	2118
1838	-81.20773	1125	2119	2119
1838	-81.311035	522	2120	2120
1838	-81.40871	760	2121	2121
1838	-81.496216	683	2122	2122
1838	-81.54969	1843	2123	2123
1838	-81.59951	436	2124	2124
1838	-81.68846	1036	2125	2125
1838	-81.8864	2557	2126	2126
1838	-81.98236	2110	2127	2127
1838	-82.12652	1783	2128	2128
1838	-82.166534	2459	2129	2129
1838	-82.284676	2610	2130	2130
1838	-82.29866	698	2131	2131
1838	-82.304474	1214	2132	2132
1838	-82.30464	197	2133	2133
1838	-82.34026	828	2134	2134
1838	-82.39627	2373	2135	2135
1838	-82.47494	151	2136	2136
1838	-82.51077	2213	2137	2137
1838	-82.6321	1200	2138	2138
1838	-82.66034	2020	2139	2139
1838	-82.789474	707	2140	2140
1838	-82.856094	223	2141	2141
1838	-82.943565	2120	2142	2142
1838	-82.96634	1505	2143	2143
1838	-82.98944	2353	2144	2144
1838	-83.01166	2638	2145	2145
1838	-83.1672	2523	2146	2146
1838	-83.49238	2594	2147	2147
1838	-83.70225	3	2148	2148
1838	-83.88974	1460	2149	2149
1838	-84.20915	1229	2150	2150
1838	-84.30771	1543	2151	2151
1838	-84.3896	1798	2152	2152
1838	-84.517624	432	2153	2153
1838	-84.61116	992	2154	2154
1838	-84.86345	134	2155	2155
1838	-84.88348	968	2156	2156
1838	-85.08809	2463	2157	2157
1838	-85.16058	2067	2158	2158
1838	-85.18108	330	2159	2159
1838	-85.19856	33	2160	2160
1838	-85.19963	44	2161	2161
1838	-85.219315	524	2162	2162
1838	-85.30739	205	2163	2163
1838	-85.359795	62	2164	2164
1838	-85.42073	2537	2165	2165
1838	-85.68034	725	2166	2166
1838	-85.733765	67	2167	2167
1838	-85.84661	190	2168	2168
1838	-85.975845	445	2169	2169
1838	-86.06752	367	2170	2170
1838	-86.13201	302	2171	2171
1838	-86.58182	2181	2172	2172
1838	-86.60045	2095	2173	2173
1838	-86.63274	1875	2174	2174
1838	-86.65055	1258	2175	2175
1838	-86.844505	1463	2176	2176
1838	-87.03022	1242	2177	2177
1838	-87.254616	300	2178	2178
1838	-87.3831	414	2179	2179
1838	-87.42021	749	2180	2180
1838	-87.819756	1584	2181	2181
1838	-87.910675	660	2182	2182
1838	-87.98824	2369	2183	2183
1838	-87.99988	1839	2184	2184
1838	-88.14563	1192	2185	2185
1838	-88.31509	1465	2186	2186
1838	-88.3294	2540	2187	2187
1838	-88.386925	769	2188	2188
1838	-88.40279	1612	2189	2189
1838	-88.408615	45	2190	2190
1838	-88.53265	1621	2191	2191
1838	-88.654465	422	2192	2192
1838	-88.660736	1279	2193	2193
1838	-89.13219	2467	2194	2194
1838	-89.26935	2114	2195	2195
1838	-89.36702	549	2196	2196
1838	-89.458694	1563	2197	2197
1838	-89.46178	1196	2198	2198
1838	-89.77716	2487	2199	2199
1838	-89.84284	792	2200	2200
1838	-89.8954	444	2201	2201
1838	-90.089005	1744	2202	2202
1838	-90.09247	1994	2203	2203
1838	-90.21457	1189	2204	2204
1838	-90.219894	2208	2205	2205
1838	-90.2507	72	2206	2206
1838	-90.41809	1156	2207	2207
1838	-90.54347	291	2208	2208
1838	-90.593376	2038	2209	2209
1838	-90.80794	1556	2210	2210
1838	-90.969795	2481	2211	2211
1838	-91.02104	599	2212	2212
1838	-91.101685	1508	2213	2213
1838	-91.165634	797	2214	2214
1838	-91.196175	1367	2215	2215
1838	-91.19732	1268	2216	2216
1838	-91.24929	724	2217	2217
1838	-91.34549	1877	2218	2218
1838	-91.57186	1677	2219	2219
1838	-91.71352	1633	2220	2220
1838	-91.758316	2439	2221	2221
1838	-91.7702	541	2222	2222
1838	-91.77275	466	2223	2223
1838	-91.804825	1040	2224	2224
1838	-91.81578	16	2225	2225
1838	-91.86313	594	2226	2226
1838	-91.875565	2102	2227	2227
1838	-91.88031	274	2228	2228
1838	-92.34627	396	2229	2229
1838	-92.591064	696	2230	2230
1838	-92.64805	2628	2231	2231
1838	-92.698204	409	2232	2232
1838	-92.81956	995	2233	2233
1838	-93.047134	819	2234	2234
1838	-93.157326	1540	2235	2235
1838	-93.24638	2364	2236	2236
1838	-93.36294	1334	2237	2237
1838	-93.36853	1332	2238	2238
1838	-93.44722	1379	2239	2239
1838	-93.53725	1984	2240	2240
1838	-93.67378	2515	2241	2241
1838	-93.784	926	2242	2242
1838	-93.901054	476	2243	2243
1838	-93.92638	1443	2244	2244
1838	-94.072685	980	2245	2245
1838	-94.08932	1788	2246	2246
1838	-94.14399	674	2247	2247
1838	-94.20944	273	2248	2248
1838	-94.39604	2478	2249	2249
1838	-94.44208	460	2250	2250
1838	-94.504814	2199	2251	2251
1838	-95.059296	2413	2252	2252
1838	-95.10837	1308	2253	2253
1838	-95.12008	1941	2254	2254
1838	-95.51338	2301	2255	2255
1838	-95.75194	1808	2256	2256
1838	-95.7929	858	2257	2257
1838	-96.10999	2275	2258	2258
1838	-96.37611	614	2259	2259
1838	-96.408646	657	2260	2260
1838	-96.51399	1569	2261	2261
1838	-96.66592	1996	2262	2262
1838	-96.67696	2424	2263	2263
1838	-96.86461	1720	2264	2264
1838	-96.92698	1983	2265	2265
1838	-96.9845	20	2266	2266
1838	-97.05944	341	2267	2267
1838	-97.38351	1238	2268	2268
1838	-97.455605	112	2269	2269
1838	-98.04967	1987	2270	2270
1838	-98.159805	1503	2271	2271
1838	-98.63942	617	2272	2272
1838	-98.68359	83	2273	2273
1838	-98.800766	1005	2274	2274
1838	-98.88273	2217	2275	2275
1838	-98.93121	518	2276	2276
1838	-98.97055	40	2277	2277
1838	-98.98148	1878	2278	2278
1838	-99.083	2494	2279	2279
1838	-99.10093	2169	2280	2280
1838	-99.176636	1179	2281	2281
1838	-99.24896	1752	2282	2282
1838	-99.31249	931	2283	2283
1838	-99.326096	1686	2284	2284
1838	-99.32762	958	2285	2285
1838	-99.42146	2426	2286	2286
1838	-99.436806	2271	2287	2287
1838	-99.7857	1448	2288	2288
1838	-100.023125	2393	2289	2289
1838	-100.06321	2343	2290	2290
1838	-100.36687	1931	2291	2291
1838	-100.426636	196	2292	2292
1838	-100.46593	1120	2293	2293
1838	-100.578705	38	2294	2294
1838	-101.19377	489	2295	2295
1838	-101.24776	1592	2296	2296
1838	-101.270615	1640	2297	2297
1838	-101.357086	2377	2298	2298
1838	-101.694	841	2299	2299
1838	-101.699394	1136	2300	2300
1838	-101.70802	242	2301	2301
1838	-102.02098	1094	2302	2302
1838	-102.07917	969	2303	2303
1838	-102.240845	1090	2304	2304
1838	-102.358215	370	2305	2305
1838	-102.777565	484	2306	2306
1838	-102.92599	2607	2307	2307
1838	-103.55527	1236	2308	2308
1838	-103.69062	312	2309	2309
1838	-103.883705	318	2310	2310
1838	-104.19125	908	2311	2311
1838	-104.54609	733	2312	2312
1838	-104.61099	1395	2313	2313
1838	-104.68547	305	2314	2314
1838	-104.843445	105	2315	2315
1838	-104.93799	738	2316	2316
1838	-104.966995	1026	2317	2317
1838	-105.064316	381	2318	2318
1838	-105.168976	1578	2319	2319
1838	-105.31301	1852	2320	2320
1838	-105.43992	532	2321	2321
1838	-105.55276	1091	2322	2322
1838	-105.79289	948	2323	2323
1838	-105.79817	34	2324	2324
1838	-105.911026	1440	2325	2325
1838	-106.179504	344	2326	2326
1838	-106.210495	1537	2327	2327
1838	-106.28365	499	2328	2328
1838	-106.63496	849	2329	2329
1838	-106.79855	764	2330	2330
1838	-107.00784	1655	2331	2331
1838	-107.01	2037	2332	2332
1838	-107.10128	266	2333	2333
1838	-107.30942	1226	2334	2334
1838	-107.32967	358	2335	2335
1838	-107.36163	723	2336	2336
1838	-107.600494	2081	2337	2337
1838	-107.825264	796	2338	2338
1838	-107.870056	1477	2339	2339
1838	-108.15725	1491	2340	2340
1838	-108.28936	401	2341	2341
1838	-108.35904	1390	2342	2342
1838	-108.481964	98	2343	2343
1838	-108.53704	84	2344	2344
1838	-108.634674	2139	2345	2345
1838	-108.63876	1266	2346	2346
1838	-108.655136	1420	2347	2347
1838	-108.72668	1051	2348	2348
1838	-108.838234	964	2349	2349
1838	-109.243866	2103	2350	2350
1838	-109.25766	2376	2351	2351
1838	-109.36882	94	2352	2352
1838	-109.48067	1267	2353	2353
1838	-109.49599	386	2354	2354
1838	-109.624504	2236	2355	2355
1838	-109.68463	1170	2356	2356
1838	-109.73492	1796	2357	2357
1838	-109.85432	1160	2358	2358
1838	-109.94508	2344	2359	2359
1838	-110.14331	448	2360	2360
1838	-110.25015	1705	2361	2361
1838	-110.2831	2406	2362	2362
1838	-110.47106	420	2363	2363
1838	-110.57045	2119	2364	2364
1838	-110.73065	1820	2365	2365
1838	-110.981445	1106	2366	2366
1838	-111.086945	742	2367	2367
1838	-111.204926	2087	2368	2368
1838	-111.207504	1632	2369	2369
1838	-111.26108	2399	2370	2370
1838	-111.463844	712	2371	2371
1838	-111.920975	815	2372	2372
1838	-112.04596	1256	2373	2373
1838	-112.57143	1345	2374	2374
1838	-112.69157	1428	2375	2375
1838	-112.93711	590	2376	2376
1838	-112.96769	1485	2377	2377
1838	-113.04089	2242	2378	2378
1838	-113.211624	2354	2379	2379
1838	-113.22783	1977	2380	2380
1838	-113.760254	2428	2381	2381
1838	-114.01277	2150	2382	2382
1838	-114.08256	927	2383	2383
1838	-114.09929	754	2384	2384
1838	-114.178604	1903	2385	2385
1838	-114.25784	1527	2386	2386
1838	-114.46895	1696	2387	2387
1838	-114.51015	2378	2388	2388
1838	-114.70077	1825	2389	2389
1838	-114.939415	814	2390	2390
1838	-114.95429	2457	2391	2391
1838	-115.03212	591	2392	2392
1838	-115.12928	1554	2393	2393
1838	-115.51454	2360	2394	2394
1838	-115.80995	944	2395	2395
1838	-115.8678	2432	2396	2396
1838	-115.96545	868	2397	2397
1838	-115.974846	464	2398	2398
1838	-116.15833	1969	2399	2399
1838	-116.19497	2626	2400	2400
1838	-116.696884	711	2401	2401
1838	-117.007645	1375	2402	2402
1838	-117.06104	1337	2403	2403
1838	-117.21598	1206	2404	2404
1838	-117.25425	610	2405	2405
1838	-117.30672	949	2406	2406
1838	-117.4097	1342	2407	2407
1838	-117.43195	270	2408	2408
1838	-117.596466	895	2409	2409
1838	-117.6651	1415	2410	2410
1838	-117.73317	1514	2411	2411
1838	-118.17923	1339	2412	2412
1838	-118.194016	480	2413	2413
1838	-118.24939	1680	2414	2414
1838	-118.36239	338	2415	2415
1838	-118.39513	636	2416	2416
1838	-118.76457	232	2417	2417
1838	-118.85533	1544	2418	2418
1838	-119.29512	863	2419	2419
1838	-119.36366	111	2420	2420
1838	-119.471924	1532	2421	2421
1838	-119.52527	505	2422	2422
1838	-119.629814	228	2423	2423
1838	-119.92178	855	2424	2424
1838	-119.96504	2237	2425	2425
1838	-119.98597	1896	2426	2426
1838	-119.99343	426	2427	2427
1838	-120.13389	28	2428	2428
1838	-120.58685	147	2429	2429
1838	-120.64429	375	2430	2430
1838	-120.70775	493	2431	2431
1838	-120.790955	1627	2432	2432
1838	-120.84159	1442	2433	2433
1838	-120.88689	1819	2434	2434
1838	-120.941696	2082	2435	2435
1838	-120.99926	2244	2436	2436
1838	-121.141556	1255	2437	2437
1838	-121.682755	1175	2438	2438
1838	-122.16582	1478	2439	2439
1838	-122.52747	914	2440	2440
1838	-122.58658	2617	2441	2441
1838	-123.01597	2633	2442	2442
1838	-123.08522	511	2443	2443
1838	-123.11615	1102	2444	2444
1838	-123.12001	1776	2445	2445
1838	-123.35976	2179	2446	2446
1838	-123.48243	2381	2447	2447
1838	-123.78281	1588	2448	2448
1838	-123.80008	2437	2449	2449
1838	-124.25714	2027	2450	2450
1838	-124.36017	2325	2451	2451
1838	-124.45961	1774	2452	2452
1838	-124.70814	317	2453	2453
1838	-124.741005	1989	2454	2454
1838	-125.015854	246	2455	2455
1838	-125.0292	435	2456	2456
1838	-125.05227	2306	2457	2457
1838	-125.06529	1667	2458	2458
1838	-125.10211	1288	2459	2459
1838	-125.148834	322	2460	2460
1838	-125.31558	540	2461	2461
1838	-125.39052	333	2462	2462
1838	-125.77289	350	2463	2463
1838	-125.85745	2571	2464	2464
1838	-126.08296	1449	2465	2465
1838	-126.83269	642	2466	2466
1838	-126.89514	1028	2467	2467
1838	-127.435486	1287	2468	2468
1838	-127.57765	2070	2469	2469
1838	-127.63623	1089	2470	2470
1838	-127.66372	2366	2471	2471
1838	-127.72058	2365	2472	2472
1838	-127.824486	315	2473	2473
1838	-128.0696	1644	2474	2474
1838	-128.10233	59	2475	2475
1838	-128.18826	658	2476	2476
1838	-128.5004	2028	2477	2477
1838	-128.57607	1637	2478	2478
1838	-128.69379	2303	2479	2479
1838	-128.75769	348	2480	2480
1838	-128.83466	1116	2481	2481
1838	-129.3795	2266	2482	2482
1838	-129.57057	2578	2483	2483
1838	-129.60855	984	2484	2484
1838	-129.66739	593	2485	2485
1838	-129.7276	2389	2486	2486
1838	-129.87651	22	2487	2487
1838	-129.999	306	2488	2488
1838	-130.24918	1619	2489	2489
1838	-130.85732	1137	2490	2490
1838	-131.12549	2133	2491	2491
1838	-131.76996	2400	2492	2492
1838	-131.79027	2234	2493	2493
1838	-131.91638	2280	2494	2494
1838	-132.72368	378	2495	2495
1838	-132.83946	1154	2496	2496
1838	-133.15099	1237	2497	2497
1838	-133.3797	373	2498	2498
1838	-133.43915	1881	2499	2499
1838	-134.24673	1520	2500	2500
1838	-134.37865	2559	2501	2501
1838	-134.55472	1784	2502	2502
1838	-134.82632	1010	2503	2503
1838	-134.97119	152	2504	2504
1838	-135.00114	806	2505	2505
1838	-135.02809	2444	2506	2506
1838	-135.3331	1631	2507	2507
1838	-135.58646	260	2508	2508
1838	-135.88745	121	2509	2509
1838	-136.60968	2122	2510	2510
1838	-136.6629	1398	2511	2511
1838	-136.67662	2206	2512	2512
1838	-136.93875	637	2513	2513
1838	-136.96025	7	2514	2514
1838	-137.03574	2582	2515	2515
1838	-137.28036	80	2516	2516
1838	-137.3547	122	2517	2517
1838	-137.37231	2310	2518	2518
1838	-137.4782	542	2519	2519
1838	-137.51189	430	2520	2520
1838	-138.30191	1481	2521	2521
1838	-138.35588	2044	2522	2522
1838	-139.03003	2489	2523	2523
1838	-139.24791	2405	2524	2524
1838	-139.24878	1326	2525	2525
1838	-139.30339	1822	2526	2526
1838	-139.41531	1719	2527	2527
1838	-139.6424	1388	2528	2528
1838	-139.64865	808	2529	2529
1838	-139.7092	1365	2530	2530
1838	-139.98601	935	2531	2531
1838	-140.57103	2480	2532	2532
1838	-141.01877	1702	2533	2533
1838	-141.1142	1801	2534	2534
1838	-141.3269	1998	2535	2535
1838	-142.14862	2033	2536	2536
1838	-142.243	1949	2537	2537
1838	-142.45715	1722	2538	2538
1838	-142.62952	758	2539	2539
1838	-142.79858	2345	2540	2540
1838	-143.0287	77	2541	2541
1838	-143.3361	2256	2542	2542
