featureID	uniq_len	num_alignments	counts	tpm
b1572	129	0.0	0.00	0.00
b1573	219	0.0	0.00	0.00
b1574	53	0.0	0.00	0.00
b1575	185	0.0	0.00	0.00
b1576	188	0.0	0.00	0.00
b1577	803	0.0	0.00	0.00
b1578	513	0.0	0.00	0.00
b1579	1171	0.0	0.00	0.00
b1580	1020	0.0	0.00	0.00
b1581	1215	0.0	0.00	0.00
b1582	327	0.0	0.00	0.00
b1583	342	0.0	0.00	0.00
b1584	561	0.0	0.00	0.00
b1585	711	0.0	0.00	0.00
b1586	306	0.0	0.00	0.00
b1587	2427	0.0	0.00	0.00
b1588	2424	0.0	0.00	0.00
b1589	618	0.0	0.00	0.00
b1590	855	0.0	0.00	0.00
b1591	615	0.0	0.00	0.00
b1592	1209	0.0	0.00	0.00
b1593	648	0.0	0.00	0.00
b1594	1221	0.0	0.00	0.00
b1595	894	0.0	0.00	0.00
b1596	1254	2.0	2.00	0.89
b1597	309	0.0	0.00	0.00
b1598	822	0.0	0.00	0.00
b1599	316	0.0	0.00	0.00
b1600	352	0.0	0.00	0.00
b1601	1035	0.0	0.00	0.00
b1602	1389	0.0	0.00	0.00
b1603	1533	0.0	0.00	0.00
b1604	945	0.0	0.00	0.00
b1605	1383	0.0	0.00	0.00
b1606	719	0.0	0.00	0.00
b1607	332	24.0	24.00	40.47
b1608	720	0.0	0.00	0.00
b1609	1302	0.0	0.00	0.00
b1610	926	0.0	0.00	0.00
b1611	1400	95.0	95.00	37.99
b1612	1647	0.0	0.00	0.00
b1613	1176	0.0	0.00	0.00
b1614	1509	3.0	2.67	0.99
b1615	1266	0.0	0.00	0.00
b1616	1370	0.0	0.00	0.00
b1617	1808	3.0	3.00	0.93
b1618	591	0.0	0.00	0.00
b1619	768	0.0	0.00	0.00
b1620	1029	0.0	0.00	0.00
b1621	1593	0.0	0.00	0.00
b1622	1173	0.0	0.00	0.00
b1623	1002	0.0	0.00	0.00
b1624	1041	0.0	0.00	0.00
b1625	216	0.0	0.00	0.00
b1626	441	0.0	0.00	0.00
b1627	581	0.0	0.00	0.00
b1628	570	0.0	0.00	0.00
b1629	2215	0.0	0.00	0.00
b1630	1059	0.0	0.00	0.00
b1631	621	0.0	0.00	0.00
b1632	695	0.0	0.00	0.00
b1633	635	0.0	0.00	0.00
b1634	1503	0.0	0.00	0.00
b1635	606	0.0	0.00	0.00
b1636	864	0.0	0.00	0.00
b1637	1275	0.0	0.00	0.00
b1638	657	1.0	1.00	0.85
b1639	330	0.0	0.00	0.00
b1640	1110	0.0	0.00	0.00
b1641	468	0.0	0.00	0.00
b1642	435	0.0	0.00	0.00
b1643	237	0.0	0.00	0.00
b1644	857	0.0	0.00	0.00
b1645	2012	0.0	0.00	0.00
b1646	522	0.0	0.00	0.00
b1647	897	0.0	0.00	0.00
b1648	240	0.0	0.00	0.00
b1649	600	0.0	0.00	0.00
b1650	1098	3.0	3.00	1.53
b1651	408	0.0	0.00	0.00
b1652	648	0.0	0.00	0.00
b1653	4617	3.0	3.00	0.36
b1654	348	0.0	0.00	0.00
b1655	816	0.0	0.00	0.00
b1656	582	0.0	0.00	0.00
b1657	1170	0.0	0.00	0.00
b1658	1022	0.0	0.00	0.00
b1659	929	0.0	0.00	0.00
b1660	1212	0.0	0.00	0.00
b1661	1149	0.0	0.00	0.00
b1662	642	0.0	0.00	0.00
b1663	1374	0.0	0.00	0.00
b1664	1257	0.0	0.00	0.00
b1665	77	0.0	0.00	0.00
b1666	77	0.0	0.00	0.00
b1667	306	0.0	0.00	0.00
b1668	1605	0.0	0.00	0.00
b1669	813	0.0	0.00	0.00
b1670	782	0.0	0.00	0.00
b1671	665	0.0	0.00	0.00
b1672	648	0.0	0.00	0.00
b1673	2103	0.0	0.00	0.00
b1674	627	0.0	0.00	0.00
b1675	210	0.0	0.00	0.00
b1676	1413	0.0	0.00	0.00
b1677	237	0.0	0.00	0.00
b1678	1005	0.0	0.00	0.00
b1679	417	1.0	0.28	0.37
b1680	1217	1.0	0.41	0.19
b1681	1242	0.0	0.00	0.00
b1682	721	0.0	0.00	0.00
b1683	1488	0.0	0.00	0.00
b1684	369	0.0	0.00	0.00
b1685	189	0.0	0.00	0.00
b1686	407	0.0	0.00	0.00
b1687	3053	0.0	0.00	0.00
b1688	1113	0.0	0.00	0.00
b1689	357	0.0	0.00	0.00
b1690	1215	0.0	0.00	0.00
b1691	1266	0.0	0.00	0.00
b1692	867	0.0	0.00	0.00
b1693	759	0.0	0.00	0.00
b1694	1596	0.0	0.00	0.00
b1695	1152	0.0	0.00	0.00
b1696	912	1.0	1.00	0.61
b1697	765	0.0	0.00	0.00
b1698	939	0.0	0.00	0.00
b1699	1286	0.0	0.00	0.00
b1700	290	0.0	0.00	0.00
b1701	1701	1.0	1.00	0.33
b1702	2379	0.0	0.00	0.00
b1703	834	0.0	0.00	0.00
b1704	1047	0.0	0.00	0.00
b1705	192	0.0	0.00	0.00
b1706	1437	0.0	0.00	0.00
b1707	714	0.0	0.00	0.00
b1708	465	0.0	0.00	0.00
b1709	749	0.0	0.00	0.00
b1710	551	0.0	0.00	0.00
b1711	981	0.0	0.00	0.00
b1712	300	0.0	0.00	0.00
b1713	2388	1.0	1.00	0.23
b1714	984	0.0	0.00	0.00
b1715	45	0.0	0.00	0.00
b1716	357	0.0	0.00	0.00
b1717	198	0.0	0.00	0.00
b1718	543	0.0	0.00	0.00
b1719	1929	0.0	0.00	0.00
b1722	759	0.0	0.00	0.00
b1723	930	0.0	0.00	0.00
b1724	291	0.0	0.00	0.00
b1725	861	0.0	0.00	0.00
b1726	537	0.0	0.00	0.00
b1727	669	0.0	0.00	0.00
b1728	591	0.0	0.00	0.00
b1729	1392	0.0	0.00	0.00
b1730	804	0.0	0.00	0.00
b1731	243	0.0	0.00	0.00
b1732	2262	0.0	0.00	0.00
b1733	750	1.0	1.00	0.75
b1734	1353	0.0	0.00	0.00
b1735	843	0.0	0.00	0.00
b1736	351	0.0	0.00	0.00
b1737	1359	1.0	1.00	0.41
b1738	321	0.0	0.00	0.00
b1739	339	0.0	0.00	0.00
b1740	828	0.0	0.00	0.00
b1741	847	0.0	0.00	0.00
b1742	535	0.0	0.00	0.00
b1743	486	1806.0	1357.73	1563.86
b1744	961	0.0	0.00	0.00
b1745	1332	0.0	0.00	0.00
b1746	1471	3.0	2.33	0.89
b1747	1027	0.0	0.00	0.00
b1748	1217	21448.0	21415.45	9850.50
b1749	807	0.0	0.00	0.00
b1750	711	0.0	0.00	0.00
b1751	678	0.0	0.00	0.00
b1752	707	0.0	0.00	0.00
b1753	548	0.0	0.00	0.00
b1754	1139	0.0	0.00	0.00
b1755	1507	0.0	0.00	0.00
b1756	653	0.0	0.00	0.00
b1757	1308	0.0	0.00	0.00
b1758	621	0.0	0.00	0.00
b1759	373	0.0	0.00	0.00
b1760	238	0.0	0.00	0.00
b1761	1344	0.0	0.00	0.00
b1762	1041	0.0	0.00	0.00
b1763	1962	0.0	0.00	0.00
b1764	1044	0.0	0.00	0.00
b1765	552	4.0	3.18	3.22
b1766	1857	0.0	0.00	0.00
b1767	1017	0.0	0.00	0.00
b1768	642	0.0	0.00	0.00
b1769	1359	46.0	42.00	17.30
b1770	759	0.0	0.00	0.00
b1771	981	0.0	0.00	0.00
b1772	948	0.0	0.00	0.00
b1773	837	0.0	0.00	0.00
b1774	1044	0.0	0.00	0.00
b1775	1380	0.0	0.00	0.00
b1776	1077	1.0	1.00	0.52
b1777	273	0.0	0.00	0.00
b1778	414	0.0	0.00	0.00
b1779	996	0.0	0.00	0.00
b1780	885	0.0	0.00	0.00
b1781	855	0.0	0.00	0.00
b1782	747	0.0	0.00	0.00
b1783	1935	0.0	0.00	0.00
b1784	1284	0.0	0.00	0.00
b1785	1476	0.0	0.00	0.00
b1786	1491	1.0	1.00	0.38
b1787	504	0.0	0.00	0.00
b1788	105	0.0	0.00	0.00
b1789	403	0.0	0.00	0.00
b1790	778	0.0	0.00	0.00
b1791	1182	0.0	0.00	0.00
b1792	348	4.0	4.00	6.43
b1793	255	0.0	0.00	0.00
b1794	1026	0.0	0.00	0.00
b1795	249	0.0	0.00	0.00
b1796	183	0.0	0.00	0.00
b1797	360	0.0	0.00	0.00
b1798	639	0.0	0.00	0.00
b1799	924	0.0	0.00	0.00
b1800	1086	0.0	0.00	0.00
b1801	1446	0.0	0.00	0.00
b1802	1125	0.0	0.00	0.00
b1803	966	0.0	0.00	0.00
b1804	1128	0.0	0.00	0.00
b1805	1686	0.0	0.00	0.00
b1806	582	0.0	0.00	0.00
b1807	696	0.0	0.00	0.00
b1808	1911	0.0	0.00	0.00
b1809	345	0.0	0.00	0.00
b1810	300	0.0	0.00	0.00
b1811	180	0.0	0.00	0.00
b1812	1362	0.0	0.00	0.00
b1813	579	0.0	0.00	0.00
b1814	1365	0.0	0.00	0.00
b1815	1599	0.0	0.00	0.00
b1816	1544	0.0	0.00	0.00
b1817	972	0.0	0.00	0.00
b1818	801	0.0	0.00	0.00
b1819	852	0.0	0.00	0.00
b1820	459	0.0	0.00	0.00
b1821	563	0.0	0.00	0.00
b1822	806	0.0	0.00	0.00
b1823	210	0.0	0.00	0.00
b1824	144	0.0	0.00	0.00
b1825	288	0.0	0.00	0.00
b1826	144	0.0	0.00	0.00
b1827	792	0.0	0.00	0.00
b1828	1374	0.0	0.00	0.00
b1829	882	0.0	0.00	0.00
b1830	2049	2.0	1.33	0.36
b1831	699	0.0	0.00	0.00
b1832	498	0.0	0.00	0.00
b1833	1252	0.0	0.00	0.00
b1834	2602	1.0	1.00	0.22
b1835	1440	0.0	0.00	0.00
b1836	237	0.0	0.00	0.00
b1837	192	0.0	0.00	0.00
b1838	657	0.0	0.00	0.00
b1839	342	0.0	0.00	0.00
b1840	873	0.0	0.00	0.00
b1841	375	0.0	0.00	0.00
b1842	231	0.0	0.00	0.00
b1843	657	0.0	0.00	0.00
b1844	659	0.0	0.00	0.00
b1845	2057	0.0	0.00	0.00
b1846	660	0.0	0.00	0.00
b1847	357	0.0	0.00	0.00
b1848	291	0.0	0.00	0.00
b1849	1179	0.0	0.00	0.00
b1850	642	0.0	0.00	0.00
b1851	1812	0.0	0.00	0.00
b1852	1476	0.0	0.00	0.00
b1853	870	0.0	0.00	0.00
b1854	1443	0.0	0.00	0.00
b1855	972	0.0	0.00	0.00
b1856	1323	0.0	0.00	0.00
b1857	933	0.0	0.00	0.00
b1858	752	0.0	0.00	0.00
b1859	782	0.0	0.00	0.00
b1860	1011	0.0	0.00	0.00
b1861	612	0.0	0.00	0.00
b1862	603	0.0	0.00	0.00
b1863	522	0.0	0.00	0.00
b1864	741	0.0	0.00	0.00
b1865	453	0.0	0.00	0.00
b1866	1773	3.0	2.50	0.79
b1867	563	0.0	0.00	0.00
b1868	815	0.0	0.00	0.00
b1869	396	0.0	0.00	0.00
b1870	740	0.0	0.00	0.00
b1871	968	0.0	0.00	0.00
b1872	2430	63.0	63.00	14.51
b1873	1101	0.0	0.00	0.00
b1874	746	0.0	0.00	0.00
b1875	567	0.0	0.00	0.00
b1876	1734	0.0	0.00	0.00
b1877	489	0.0	0.00	0.00
b1878	392	0.0	0.00	0.00
b1879	2070	0.0	0.00	0.00
b1880	1141	0.0	0.00	0.00
b1881	645	0.0	0.00	0.00
b1882	390	0.0	0.00	0.00
b1883	1050	0.0	0.00	0.00
b1884	861	0.0	0.00	0.00
b1885	1602	0.0	0.00	0.00
b1886	1662	0.0	0.00	0.00
b1887	504	0.0	0.00	0.00
b1888	1965	0.0	0.00	0.00
b1889	923	0.0	0.00	0.00
b1890	884	0.0	0.00	0.00
b1891	579	0.0	0.00	0.00
b1892	351	0.0	0.00	0.00
b1893	422	0.0	0.00	0.00
b1894	194	0.0	0.00	0.00
b1895	429	0.0	0.00	0.00
b1896	1399	825.0	255.70	102.31
b1897	775	8698.0	7565.12	5464.31
b1900	1515	0.0	0.00	0.00
b1901	990	0.0	0.00	0.00
b1902	504	2.0	0.42	0.47
b1904	324	1.0	1.00	1.73
b1905	498	0.0	0.00	0.00
b1906	240	0.0	0.00	0.00
b1907	1212	0.0	0.00	0.00
b1908	666	0.0	0.00	0.00
b1909	87	0.0	0.00	0.00
b1910	74	0.0	0.00	0.00
b1911	76	0.0	0.00	0.00
b1912	549	0.0	0.00	0.00
b1913	1829	0.0	0.00	0.00
b1914	653	0.0	0.00	0.00
b1915	211	2.0	2.00	5.31
b1916	723	0.0	0.00	0.00
b1917	749	0.0	0.00	0.00
b1918	665	0.0	0.00	0.00
b1919	987	0.0	0.00	0.00
b1920	801	0.0	0.00	0.00
b1921	552	0.0	0.00	0.00
b1922	720	0.0	0.00	0.00
b1923	1497	0.0	0.00	0.00
b1924	1407	3.0	3.00	1.19
b1925	410	0.0	0.00	0.00
b1926	365	0.0	0.00	0.00
b1927	1488	0.0	0.00	0.00
b1928	414	0.0	0.00	0.00
b1929	1202	0.0	0.00	0.00
b1930	230	0.0	0.00	0.00
b1931	669	0.0	0.00	0.00
b1932	480	0.0	0.00	0.00
b1936	198	0.0	0.00	0.00
b1937	234	0.0	0.00	0.00
b1938	1651	0.0	0.00	0.00
b1939	980	0.0	0.00	0.00
b1940	678	0.0	0.00	0.00
b1941	1373	0.0	0.00	0.00
b1942	440	0.0	0.00	0.00
b1943	1124	0.0	0.00	0.00
b1944	465	0.0	0.00	0.00
b1945	1001	0.0	0.00	0.00
b1946	410	0.0	0.00	0.00
b1947	365	0.0	0.00	0.00
b1948	737	0.0	0.00	0.00
b1949	270	0.0	0.00	0.00
b1950	786	0.0	0.00	0.00
b1951	624	0.0	0.00	0.00
b1952	189	0.0	0.00	0.00
b1953	228	0.0	0.00	0.00
b1954	91	7.0	6.88	42.34
b1955	812	0.0	0.00	0.00
b1956	1691	0.0	0.00	0.00
b1957	183	0.0	0.00	0.00
b1958	918	1149.0	1149.00	700.65
b1959	909	0.0	0.00	0.00
b1960	439	0.0	0.00	0.00
b1961	1399	10.0	10.00	4.00
b1962	696	0.0	0.00	0.00
b1963	366	0.0	0.00	0.00
b1967	852	0.0	0.00	0.00
b1968	1358	0.0	0.00	0.00
b1969	671	0.0	0.00	0.00
b1970	414	0.0	0.00	0.00
b1971	1005	0.0	0.00	0.00
b1972	636	0.0	0.00	0.00
b1973	651	0.0	0.00	0.00
b1974	531	0.0	0.00	0.00
b1975	90	0.0	0.00	0.00
b1976	798	0.0	0.00	0.00
b1977	76	0.0	0.00	0.00
b1978	7077	75.0	75.00	5.93
b1981	1317	0.0	0.00	0.00
b1982	1455	27.0	23.05	8.87
b1983	717	0.0	0.00	0.00
b1984	76	0.0	0.00	0.00
b1985	1644	2.0	1.50	0.51
b1986	76	0.0	0.00	0.00
b1987	951	2.0	2.00	1.18
b1988	918	0.0	0.00	0.00
b1989	76	0.0	0.00	0.00
b1990	933	0.0	0.00	0.00
b1991	1080	0.0	0.00	0.00
b1992	740	0.0	0.00	0.00
b1993	542	0.0	0.00	0.00
b1994	981	0.0	0.00	0.00
b1996	863	0.0	0.00	0.00
b1997	323	0.0	0.00	0.00
b1999	426	0.0	0.00	0.00
b2000	3120	0.0	0.00	0.00
b2001	1529	0.0	0.00	0.00
b2002	443	0.0	0.00	0.00
b2003	222	0.0	0.00	0.00
b2004	369	0.0	0.00	0.00
b2005	371	0.0	0.00	0.00
b2006	191	0.0	0.00	0.00
b2007	330	18.0	11.41	19.36
b2008	1059	0.0	0.00	0.00
b2009	474	0.0	0.00	0.00
b2010	1167	0.0	0.00	0.00
b2011	1428	63.0	63.00	24.70
b2012	228	0.0	0.00	0.00
b2013	1059	0.0	0.00	0.00
b2014	1348	0.0	0.00	0.00
b2015	930	0.0	0.00	0.00
b2016	825	0.0	0.00	0.00
b2017	248	0.0	0.00	0.00
b2018	51	0.0	0.00	0.00
b2019	900	0.0	0.00	0.00
b2020	1301	0.0	0.00	0.00
b2021	1066	0.0	0.00	0.00
b2022	1066	0.0	0.00	0.00
b2023	589	0.0	0.00	0.00
b2024	718	0.0	0.00	0.00
b2025	751	0.0	0.00	0.00
b2026	605	0.0	0.00	0.00
b2027	981	0.0	0.00	0.00
b2028	1167	0.0	0.00	0.00
b2029	1407	0.0	0.00	0.00
b2030	981	0.0	0.00	0.00
b2032	1103	0.0	0.00	0.00
b2033	555	0.0	0.00	0.00
b2034	973	0.0	0.00	0.00
b2035	1166	0.0	0.00	0.00
b2036	1103	0.0	0.00	0.00
b2037	1244	0.0	0.00	0.00
b2038	553	0.0	0.00	0.00
b2039	881	0.0	0.00	0.00
b2040	899	0.0	0.00	0.00
b2041	1085	375.0	375.00	193.47
b2042	894	0.0	0.00	0.00
b2043	1395	0.0	0.00	0.00
b2044	1217	0.0	0.00	0.00
b2045	1277	0.0	0.00	0.00
b2046	1479	0.0	0.00	0.00
b2047	1395	0.0	0.00	0.00
b2048	1371	0.0	0.00	0.00
b2049	1437	0.0	0.00	0.00
b2050	1220	0.0	0.00	0.00
b2051	476	0.0	0.00	0.00
b2052	966	0.0	0.00	0.00
b2053	1122	0.0	0.00	0.00
b2054	549	1.0	1.00	1.02
b2055	747	0.0	0.00	0.00
b2056	1192	1.0	1.00	0.47
b2057	1188	1.0	1.00	0.47
b2058	485	0.0	0.00	0.00
b2059	840	0.0	0.00	0.00
b2060	2163	0.0	0.00	0.00
b2061	444	0.0	0.00	0.00
b2062	1140	0.0	0.00	0.00
b2063	1584	0.0	0.00	0.00
b2064	1854	0.0	0.00	0.00
b2065	582	0.0	0.00	0.00
b2066	642	0.0	0.00	0.00
b2067	3318	0.0	0.00	0.00
b2068	849	0.0	0.00	0.00
b2069	1353	0.0	0.00	0.00
b2070	1947	0.0	0.00	0.00
b2071	462	0.0	0.00	0.00
b2072	758	0.0	0.00	0.00
b2073	656	0.0	0.00	0.00
b2074	1247	0.0	0.00	0.00
b2075	3122	0.0	0.00	0.00
b2076	3078	0.0	0.00	0.00
b2077	1412	0.0	0.00	0.00
b2078	1396	0.0	0.00	0.00
b2079	719	0.0	0.00	0.00
b2080	333	0.0	0.00	0.00
b2081	1362	0.0	0.00	0.00
b2082	219	0.0	0.00	0.00
b2083	219	0.0	0.00	0.00
b2085	318	0.0	0.00	0.00
b2086	900	0.0	0.00	0.00
b2088	296	0.0	0.00	0.00
b2089	863	0.0	0.00	0.00
b2091	1041	1.0	1.00	0.54
b2092	1358	0.0	0.00	0.00
b2093	285	0.0	0.00	0.00
b2094	453	0.0	0.00	0.00
b2095	1263	0.0	0.00	0.00
b2096	855	1.0	1.00	0.65
b2097	1053	0.0	0.00	0.00
b2098	1274	0.0	0.00	0.00
b2099	997	0.0	0.00	0.00
b2100	935	0.0	0.00	0.00
b2101	720	0.0	0.00	0.00
b2102	819	0.0	0.00	0.00
b2103	797	0.0	0.00	0.00
b2104	785	0.0	0.00	0.00
b2105	273	0.0	0.00	0.00
b2106	825	0.0	0.00	0.00
b2107	339	0.0	0.00	0.00
b2108	1035	0.0	0.00	0.00
b2109	2481	0.0	0.00	0.00
b2110	720	0.0	0.00	0.00
b2111	543	0.0	0.00	0.00
b2112	282	0.0	0.00	0.00
b2113	1110	0.0	0.00	0.00
b2114	2034	0.0	0.00	0.00
b2115	825	0.0	0.00	0.00
b2118	3633	0.0	0.00	0.00
b2119	1089	0.0	0.00	0.00
b2120	2272	0.0	0.00	0.00
b2121	1125	0.0	0.00	0.00
b2122	1841	0.0	0.00	0.00
b2123	462	1.0	1.00	1.21
b2124	471	0.0	0.00	0.00
b2125	716	2.0	2.00	1.56
b2126	1682	5.0	3.00	1.00
b2127	732	0.0	0.00	0.00
b2128	712	0.0	0.00	0.00
b2129	919	0.0	0.00	0.00
b2130	1150	0.0	0.00	0.00
b2131	918	0.0	0.00	0.00
b2132	2298	0.0	0.00	0.00
b2133	1716	0.0	0.00	0.00
b2134	933	0.0	0.00	0.00
b2135	588	2.0	1.03	0.98
b2136	579	1.0	0.16	0.16
b2137	762	0.0	0.00	0.00
b2139	1436	0.0	0.00	0.00
b2140	948	0.0	0.00	0.00
b2141	395	0.0	0.00	0.00
b2142	692	0.0	0.00	0.00
b2143	885	0.0	0.00	0.00
b2144	720	99.0	99.00	76.97
b2145	240	0.0	0.00	0.00
b2146	1232	0.0	0.00	0.00
b2147	1229	0.0	0.00	0.00
b2148	1011	0.0	0.00	0.00
b2149	1521	0.0	0.00	0.00
b2150	999	0.0	0.00	0.00
b2151	1041	0.0	0.00	0.00
b2152	1158	52.0	52.00	25.14
b2153	669	0.0	0.00	0.00
b2154	837	1.0	1.00	0.67
b2155	1992	0.0	0.00	0.00
b2156	1470	0.0	0.00	0.00
b2157	882	0.0	0.00	0.00
b2158	1050	0.0	0.00	0.00
b2159	858	0.0	0.00	0.00
b2160	1089	0.0	0.00	0.00
b2161	1251	0.0	0.00	0.00
b2162	942	1.0	1.00	0.59
b2163	660	0.0	0.00	0.00
b2164	1251	63.0	63.00	28.19
b2165	926	2.0	2.00	1.21
b2166	929	0.0	0.00	0.00
b2167	1692	0.0	0.00	0.00
b2168	938	0.0	0.00	0.00
b2169	1130	0.0	0.00	0.00
b2170	1178	0.0	0.00	0.00
b2171	573	0.0	0.00	0.00
b2172	1467	0.0	0.00	0.00
b2173	987	0.0	0.00	0.00
b2174	714	0.0	0.00	0.00
b2175	567	0.0	0.00	0.00
b2176	1557	0.0	0.00	0.00
b2177	1815	0.0	0.00	0.00
b2178	1094	0.0	0.00	0.00
b2179	1025	0.0	0.00	0.00
b2180	1590	0.0	0.00	0.00
b2181	345	0.0	0.00	0.00
b2182	1191	0.0	0.00	0.00
b2183	696	0.0	0.00	0.00
b2184	1761	0.0	0.00	0.00
b2185	285	0.0	0.00	0.00
b2186	1008	0.0	0.00	0.00
b2187	228	0.0	0.00	0.00
b2188	1761	1.0	1.00	0.32
b2189	77	0.0	0.00	0.00
b2190_1	67	0.0	0.00	0.00
b2190_2	2525	0.0	0.00	0.00
b2192	981	0.0	0.00	0.00
b2193	648	0.0	0.00	0.00
b2194	1049	0.0	0.00	0.00
b2195	550	0.0	0.00	0.00
b2196	1936	0.0	0.00	0.00
b2197	472	0.0	0.00	0.00
b2198	202	0.0	0.00	0.00
b2199	734	0.0	0.00	0.00
b2200	659	0.0	0.00	0.00
b2201	620	0.0	0.00	0.00
b2202	603	0.0	0.00	0.00
b2203	446	0.0	0.00	0.00
b2204	846	0.0	0.00	0.00
b2205	682	0.0	0.00	0.00
b2206	2483	0.0	0.00	0.00
b2207	249	0.0	0.00	0.00
b2208	484	0.0	0.00	0.00
b2209	489	0.0	0.00	0.00
b2210	1647	0.0	0.00	0.00
b2211	1644	0.0	0.00	0.00
b2212	650	0.0	0.00	0.00
b2213	1064	0.0	0.00	0.00
b2214	1056	0.0	0.00	0.00
b2215	1104	0.0	0.00	0.00
b2216	2673	6719.0	5210.01	1091.09
b2217	651	26201.0	18896.03	16248.41
b2218	2850	0.0	0.00	0.00
b2219	1823	0.0	0.00	0.00
b2220	1382	0.0	0.00	0.00
b2221	662	0.0	0.00	0.00
b2222	646	0.0	0.00	0.00
b2223	1319	0.0	0.00	0.00
b2224	1185	0.0	0.00	0.00
b2225	777	0.0	0.00	0.00
b2226	1650	1.0	1.00	0.34
b2229	553	0.0	0.00	0.00
b2230	1685	0.0	0.00	0.00
b2231	2628	0.0	0.00	0.00
b2232	723	22.0	15.41	11.93
b2233	3753	1.0	1.00	0.15
b2234	2286	4.0	3.46	0.85
b2235	1128	0.0	0.00	0.00
b2236	254	0.0	0.00	0.00
b2237	651	0.0	0.00	0.00
b2238	207	0.0	0.00	0.00
b2239	1077	0.0	0.00	0.00
b2240	1359	0.0	0.00	0.00
b2241	1618	0.0	0.00	0.00
b2242	1245	0.0	0.00	0.00
b2243	1187	0.0	0.00	0.00
b2244	900	0.0	0.00	0.00
b2245	804	0.0	0.00	0.00
b2246	1290	0.0	0.00	0.00
b2247	1206	0.0	0.00	0.00
b2248	783	0.0	0.00	0.00
b2249	1203	0.0	0.00	0.00
b2250	543	0.0	0.00	0.00
b2251	426	0.0	0.00	0.00
b2252	603	0.0	0.00	0.00
b2253	1158	0.0	0.00	0.00
b2254	968	0.0	0.00	0.00
b2255	1978	16.0	16.00	4.53
b2256	886	0.0	0.00	0.00
b2257	1648	0.0	0.00	0.00
b2258	379	0.0	0.00	0.00
b2259	260	0.0	0.00	0.00
b2260	1352	9.0	9.00	3.73
b2261	958	0.0	0.00	0.00
b2262	857	0.0	0.00	0.00
b2263	755	0.0	0.00	0.00
b2264	1667	0.0	0.00	0.00
b2265	1296	0.0	0.00	0.00
b2266	306	0.0	0.00	0.00
b2267	462	0.0	0.00	0.00
b2268	918	0.0	0.00	0.00
b2269	1212	0.0	0.00	0.00
b2270	1728	0.0	0.00	0.00
b2271	972	0.0	0.00	0.00
b2272	504	0.0	0.00	0.00
b2273	717	0.0	0.00	0.00
b2274	423	0.0	0.00	0.00
b2275	849	1.0	1.00	0.66
b2276	1458	1.0	1.00	0.38
b2277	1530	0.0	0.00	0.00
b2278	1838	0.0	0.00	0.00
b2279	295	0.0	0.00	0.00
b2280	551	0.0	0.00	0.00
b2281	543	0.0	0.00	0.00
b2282	974	0.0	0.00	0.00
b2283	2723	0.0	0.00	0.00
b2284	1334	0.0	0.00	0.00
b2285	497	0.0	0.00	0.00
b2286	1791	0.0	0.00	0.00
b2287	663	1.0	1.00	0.84
b2288	444	0.0	0.00	0.00
b2289	939	0.0	0.00	0.00
b2290	1218	0.0	0.00	0.00
b2291	600	0.0	0.00	0.00
b2292	1833	0.0	0.00	0.00
b2293	651	0.0	0.00	0.00
b2294	495	0.0	0.00	0.00
b2295	456	0.0	0.00	0.00
b2296	1203	0.0	0.00	0.00
b2297	2145	0.0	0.00	0.00
b2298	1521	0.0	0.00	0.00
b2299	543	0.0	0.00	0.00
b2300	555	0.0	0.00	0.00
b2301	645	0.0	0.00	0.00
b2302	648	0.0	0.00	0.00
b2303	363	0.0	0.00	0.00
b2304	894	0.0	0.00	0.00
b2305	891	43.0	43.00	27.02
b2306	774	0.0	0.00	0.00
b2307	713	11.0	11.00	8.64
b2308	683	0.0	0.00	0.00
b2309	783	0.0	0.00	0.00
b2310	783	0.0	0.00	0.00
b2311	570	0.0	0.00	0.00
b2312	1518	0.0	0.00	0.00
b2313	489	0.0	0.00	0.00
b2314	652	0.0	0.00	0.00
b2315	1258	0.0	0.00	0.00
b2316	915	0.0	0.00	0.00
b2317	660	0.0	0.00	0.00
b2318	812	0.0	0.00	0.00
b2319	1013	0.0	0.00	0.00
b2320	1137	10.0	10.00	4.92
b2321	992	0.0	0.00	0.00
b2322	1175	0.0	0.00	0.00
b2323	1221	0.0	0.00	0.00
b2324	2007	0.0	0.00	0.00
b2325	279	0.0	0.00	0.00
b2326	548	0.0	0.00	0.00
b2327	808	0.0	0.00	0.00
b2328	824	0.0	0.00	0.00
b2329	1086	1.0	1.00	0.52
b2330	933	0.0	0.00	0.00
b2331	552	0.0	0.00	0.00
b2332	822	0.0	0.00	0.00
b2333	536	0.0	0.00	0.00
b2334	481	0.0	0.00	0.00
b2335	508	0.0	0.00	0.00
b2336	752	0.0	0.00	0.00
b2339	564	0.0	0.00	0.00
b2340	486	0.0	0.00	0.00
b2341	2144	0.0	0.00	0.00
b2342	1310	0.0	0.00	0.00
b2343	285	0.0	0.00	0.00
b2344	1341	0.0	0.00	0.00
b2345	1059	0.0	0.00	0.00
b2346	756	0.0	0.00	0.00
b2347	933	13.0	13.00	7.80
b2348	75	0.0	0.00	0.00
b2349	1158	442878.0	442798.12	214051.66
b2350	359	0.0	0.00	0.00
b2351	913	0.0	0.00	0.00
b2352	1328	0.0	0.00	0.00
b2353	274	0.0	0.00	0.00
b2354	412	0.0	0.00	0.00
b2355	519	0.0	0.00	0.00
b2356	275	0.0	0.00	0.00
