n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
2859	2826.211	9894	14607	14607
2259	2826.1477	14899	14608	14608
2546	2826.0881	12353	14609	14609
2014	2826.0164	17227	14610	14610
2057	2825.9756	16855	14611	14611
2290	2825.8147	14620	14612	14612
2156	2825.6885	15873	14613	14613
2335	2825.616	14254	14614	14614
2089	2825.4363	16549	14615	14615
2652	2825.397	11471	14616	14616
1993	2825.3794	17404	14617	14617
2235	2825.3223	15137	14618	14618
1860	2825.2856	18484	14619	14619
2030	2825.2844	17089	14620	14620
2170	2825.2505	15737	14621	14621
2467	2825.2383	13052	14622	14622
2358	2825.2065	14055	14623	14623
2634	2825.133	11615	14624	14624
2306	2825.115	14510	14625	14625
2064	2825.0981	16791	14626	14626
1876	2825.0864	18357	14627	14627
1822	2825.0398	18768	14628	14628
2779	2825.0103	10517	14629	14629
2198	2824.9336	15497	14630	14630
2581	2824.9243	12044	14631	14631
2335	2824.8843	14260	14632	14632
2809	2824.8538	10281	14633	14633
2446	2824.808	13257	14634	14634
2194	2824.8076	15534	14635	14635
2204	2824.7852	15423	14636	14636
2312	2824.5642	14458	14637	14637
2443	2824.534	13279	14638	14638
2095	2824.4607	16484	14639	14639
2384	2824.4448	13786	14640	14640
1887	2824.3706	18266	14641	14641
2369	2824.3694	13948	14642	14642
2923	2824.1	9402	14643	14643
2043	2824.0667	16997	14644	14644
2189	2824.0486	15583	14645	14645
2444	2823.9758	13278	14646	14646
2119	2823.971	16274	14647	14647
2640	2823.8804	11574	14648	14648
2220	2823.7603	15280	14649	14649
2498	2823.756	12772	14650	14650
2128	2823.6636	16180	14651	14651
2189	2823.6548	15576	14652	14652
2169	2823.466	15751	14653	14653
2283	2823.4268	14683	14654	14654
2349	2823.4114	14137	14655	14655
2279	2823.4053	14724	14656	14656
2440	2823.3584	13308	14657	14657
2773	2823.321	10558	14658	14658
2174	2823.3047	15709	14659	14659
2743	2823.2969	10807	14660	14660
3994	2823.2598	3856	14661	14661
3867	2823.2332	4293	14662	14662
1962	2823.0605	17650	14663	14663
2376	2823.028	13865	14664	14664
2093	2823.0059	16506	14665	14665
2061	2822.9888	16820	14666	14666
2244	2822.9663	15048	14667	14667
2419	2822.9087	13488	14668	14668
1890	2822.9023	18236	14669	14669
2488	2822.833	12864	14670	14670
2138	2822.7673	16079	14671	14671
3249	2822.6147	7287	14672	14672
2527	2822.585	12512	14673	14673
2084	2822.5396	16604	14674	14674
2370	2822.5364	13928	14675	14675
2528	2822.4001	12497	14676	14676
2169	2822.3909	15754	14677	14677
2581	2822.3862	12043	14678	14678
2567	2822.3447	12171	14679	14679
2204	2822.3342	15426	14680	14680
2393	2822.285	13712	14681	14681
2370	2822.2668	13924	14682	14682
2380	2822.2163	13823	14683	14683
2817	2822.2046	10216	14684	14684
2244	2822.1953	15045	14685	14685
2035	2822.188	17056	14686	14686
2072	2822.106	16712	14687	14687
2443	2822.0894	13288	14688	14688
2575	2822.016	12103	14689	14689
2379	2821.99	13830	14690	14690
2828	2821.7583	10126	14691	14691
2092	2821.7341	16519	14692	14692
2047	2821.7144	16956	14693	14693
2400	2821.7063	13654	14694	14694
2343	2821.681	14188	14695	14695
2620	2821.6765	11733	14696	14696
2189	2821.5754	15577	14697	14697
2207	2821.5613	15392	14698	14698
2279	2821.5503	14734	14699	14699
2810	2821.4458	10279	14700	14700
1832	2821.379	18691	14701	14701
1614	2821.3704	20471	14702	14702
3090	2821.267	8277	14703	14703
2501	2821.2278	12745	14704	14704
2152	2821.215	15928	14705	14705
2176	2821.1587	15687	14706	14706
2318	2821.1555	14415	14707	14707
2339	2821.0662	14232	14708	14708
2001	2821.0452	17339	14709	14709
2201	2820.8792	15473	14710	14710
2444	2820.8608	13273	14711	14711
2189	2820.847	15578	14712	14712
2037	2820.8032	17045	14713	14713
2562	2820.778	12220	14714	14714
2584	2820.7703	12010	14715	14715
2540	2820.7607	12405	14716	14716
2197	2820.7573	15503	14717	14717
2476	2820.741	12979	14718	14718
2201	2820.6682	15461	14719	14719
3586	2820.665	5547	14720	14720
1990	2820.604	17425	14721	14721
1655	2820.4973	20136	14722	14722
3202	2820.4016	7577	14723	14723
2556	2820.3652	12273	14724	14724
2251	2820.3494	14998	14725	14725
2076	2820.3474	16676	14726	14726
3206	2820.3333	7543	14727	14727
2284	2820.3245	14673	14728	14728
2486	2820.2344	12891	14729	14729
2552	2820.121	12312	14730	14730
2030	2820.0852	17095	14731	14731
2619	2820.017	11740	14732	14732
2201	2819.9775	15469	14733	14733
2101	2819.9233	16426	14734	14734
2571	2819.857	12142	14735	14735
2232	2819.7878	15165	14736	14736
2872	2819.7598	9801	14737	14737
2288	2819.6885	14639	14738	14738
2515	2819.6616	12605	14739	14739
1867	2819.6394	18437	14740	14740
2597	2819.6328	11912	14741	14741
2291	2819.546	14617	14742	14742
2224	2819.514	15252	14743	14743
1873	2819.508	18392	14744	14744
1840	2819.4749	18648	14745	14745
2201	2819.4731	15462	14746	14746
2365	2819.3762	13986	14747	14747
1918	2819.2405	18018	14748	14748
2075	2819.1714	16686	14749	14749
2317	2819.101	14417	14750	14750
2461	2819.0767	13113	14751	14751
2409	2819.0754	13580	14752	14752
1858	2818.9343	18495	14753	14753
2380	2818.923	13824	14754	14754
2233	2818.9082	15150	14755	14755
2394	2818.8838	13708	14756	14756
2427	2818.8164	13416	14757	14757
2247	2818.7751	15022	14758	14758
2241	2818.7388	15081	14759	14759
2372	2818.7222	13905	14760	14760
2231	2818.656	15170	14761	14761
2430	2818.6472	13378	14762	14762
2330	2818.6318	14319	14763	14763
2208	2818.5774	15371	14764	14764
2002	2818.5332	17334	14765	14765
2477	2818.4731	12970	14766	14766
2145	2818.449	15998	14767	14767
2452	2818.3943	13195	14768	14768
1804	2818.358	18931	14769	14769
2153	2818.3242	15915	14770	14770
1811	2818.249	18871	14771	14771
2487	2818.1592	12881	14772	14772
2226	2818.078	15230	14773	14773
2121	2817.9438	16262	14774	14774
1846	2817.8955	18583	14775	14775
2830	2817.8677	10116	14776	14776
1859	2817.6917	18488	14777	14777
2159	2817.6375	15854	14778	14778
2054	2817.6328	16891	14779	14779
3014	2817.6238	8749	14780	14780
2014	2817.5723	17229	14781	14781
2555	2817.5671	12288	14782	14782
2086	2817.5361	16589	14783	14783
2413	2817.3633	13532	14784	14784
2322	2817.342	14378	14785	14785
2273	2817.3157	14787	14786	14786
2342	2817.2695	14196	14787	14787
1954	2817.009	17714	14788	14788
1924	2817.0017	17970	14789	14789
2287	2816.9832	14654	14790	14790
2063	2816.9817	16808	14791	14791
2458	2816.9238	13139	14792	14792
2136	2816.883	16109	14793	14793
2569	2816.8738	12155	14794	14794
2466	2816.8643	13060	14795	14795
2403	2816.8464	13625	14796	14796
3536	2816.689	5758	14797	14797
2418	2816.6514	13496	14798	14798
2057	2816.5454	16854	14799	14799
2453	2816.5435	13184	14800	14800
2301	2816.492	14549	14801	14801
2839	2816.4912	10048	14802	14802
2312	2816.326	14457	14803	14803
2214	2816.2947	15325	14804	14804
2096	2816.2798	16476	14805	14805
2096	2816.2563	16477	14806	14806
2091	2816.241	16538	14807	14807
1887	2816.2393	18262	14808	14808
2448	2816.2358	13236	14809	14809
1966	2816.141	17626	14810	14810
2322	2816.1099	14374	14811	14811
2271	2816.0847	14800	14812	14812
2418	2816.0054	13494	14813	14813
2245	2815.978	15043	14814	14814
1941	2815.9668	17834	14815	14815
2239	2815.9468	15100	14816	14816
2182	2815.7747	15642	14817	14817
2669	2815.7468	11348	14818	14818
1994	2815.7188	17395	14819	14819
2492	2815.6838	12827	14820	14820
2151	2815.5242	15939	14821	14821
3308	2815.5095	6944	14822	14822
1905	2815.4846	18122	14823	14823
2202	2815.4011	15457	14824	14824
2122	2815.3696	16249	14825	14825
2740	2815.3633	10835	14826	14826
1769	2815.3594	19202	14827	14827
2359	2815.3447	14049	14828	14828
1780	2815.2383	19124	14829	14829
3501	2815.2314	5915	14830	14830
2684	2815.1455	11250	14831	14831
2445	2815.072	13265	14832	14832
2121	2815.0505	16256	14833	14833
2201	2814.971	15458	14834	14834
2562	2814.9043	12222	14835	14835
2332	2814.8972	14289	14836	14836
2076	2814.759	16679	14837	14837
2216	2814.7048	15314	14838	14838
2845	2814.6772	10009	14839	14839
2222	2814.6567	15270	14840	14840
2298	2814.583	14574	14841	14841
2623	2814.5754	11706	14842	14842
2889	2814.3945	9661	14843	14843
2819	2814.375	10198	14844	14844
1996	2814.326	17378	14845	14845
2311	2814.261	14468	14846	14846
2217	2814.2063	15302	14847	14847
2306	2814.1438	14511	14848	14848
2150	2814.1128	15941	14849	14849
3010	2814.09	8778	14850	14850
1994	2813.9922	17399	14851	14851
1958	2813.811	17677	14852	14852
2129	2813.7102	16172	14853	14853
2226	2813.6665	15219	14854	14854
1918	2813.6138	18016	14855	14855
2580	2813.6099	12055	14856	14856
2139	2813.6086	16073	14857	14857
2302	2813.4604	14532	14858	14858
2413	2813.3875	13536	14859	14859
1783	2813.3674	19096	14860	14860
2366	2813.3538	13982	14861	14861
2444	2813.3364	13271	14862	14862
2066	2813.2612	16777	14863	14863
2368	2813.2483	13950	14864	14864
2528	2813.2312	12501	14865	14865
1892	2813.1926	18221	14866	14866
2606	2813.1072	11843	14867	14867
1854	2813.024	18528	14868	14868
2439	2813.0134	13320	14869	14869
2941	2813.0056	9286	14870	14870
2125	2812.971	16219	14871	14871
2365	2812.8772	13983	14872	14872
2148	2812.798	15970	14873	14873
2184	2812.7786	15626	14874	14874
2304	2812.744	14519	14875	14875
2125	2812.6946	16210	14876	14876
2333	2812.6772	14273	14877	14877
1917	2812.6584	18022	14878	14878
2368	2812.6426	13964	14879	14879
2788	2812.5056	10443	14880	14880
2350	2812.5015	14125	14881	14881
2036	2812.421	17049	14882	14882
2122	2812.3674	16243	14883	14883
2186	2812.3042	15607	14884	14884
2161	2812.2986	15824	14885	14885
2399	2812.295	13660	14886	14886
2714	2812.2368	11014	14887	14887
2326	2812.1558	14344	14888	14888
2579	2812.1252	12064	14889	14889
2209	2812.0427	15364	14890	14890
2343	2811.9922	14191	14891	14891
1921	2811.982	17990	14892	14892
2057	2811.937	16859	14893	14893
2195	2811.9353	15520	14894	14894
1882	2811.9316	18304	14895	14895
2239	2811.8015	15098	14896	14896
2093	2811.7993	16507	14897	14897
2166	2811.684	15782	14898	14898
2055	2811.6553	16884	14899	14899
2357	2811.652	14060	14900	14900
1986	2811.6196	17459	14901	14901
2707	2811.5361	11070	14902	14902
2517	2811.5122	12592	14903	14903
1708	2811.479	19691	14904	14904
2108	2811.4502	16365	14905	14905
1976	2811.443	17545	14906	14906
2449	2811.3994	13225	14907	14907
1740	2811.357	19437	14908	14908
2737	2811.3423	10854	14909	14909
2717	2811.3125	10994	14910	14910
1672	2811.0312	20006	14911	14911
1906	2810.8289	18117	14912	14912
3133	2810.7683	8021	14913	14913
2602	2810.722	11878	14914	14914
2319	2810.72	14398	14915	14915
2085	2810.6543	16597	14916	14916
2579	2810.5842	12069	14917	14917
2199	2810.5496	15491	14918	14918
2075	2810.5088	16682	14919	14919
2017	2810.4546	17208	14920	14920
2265	2810.4138	14841	14921	14921
2094	2810.3206	16496	14922	14922
2170	2810.311	15743	14923	14923
2762	2810.2483	10645	14924	14924
2260	2810.1912	14887	14925	14925
2386	2810.183	13765	14926	14926
2216	2810.1804	15313	14927	14927
2266	2810.1516	14835	14928	14928
2060	2809.9878	16827	14929	14929
2347	2809.809	14148	14930	14930
2686	2809.72	11235	14931	14931
2528	2809.6597	12498	14932	14932
2262	2809.633	14867	14933	14933
2473	2809.5735	13005	14934	14934
2154	2809.5718	15900	14935	14935
2732	2809.5374	10887	14936	14936
2371	2809.473	13920	14937	14937
3020	2809.439	8714	14938	14938
3269	2809.436	7181	14939	14939
2649	2809.331	11506	14940	14940
2541	2809.1887	12397	14941	14941
2525	2809.1826	12525	14942	14942
2488	2809.071	12865	14943	14943
2512	2808.9543	12627	14944	14944
1636	2808.9158	20294	14945	14945
2776	2808.8987	10541	14946	14946
1910	2808.8037	18084	14947	14947
2200	2808.7517	15479	14948	14948
1995	2808.703	17393	14949	14949
2263	2808.7007	14861	14950	14950
2295	2808.6836	14588	14951	14951
2750	2808.669	10740	14952	14952
2586	2808.6653	11994	14953	14953
2635	2808.6572	11607	14954	14954
2464	2808.623	13082	14955	14955
1863	2808.6082	18463	14956	14956
3042	2808.5645	8573	14957	14957
2408	2808.5625	13592	14958	14958
1803	2808.4731	18942	14959	14959
2173	2808.447	15719	14960	14960
2425	2808.445	13433	14961	14961
2089	2808.444	16552	14962	14962
2237	2808.4011	15115	14963	14963
2165	2808.3364	15796	14964	14964
2322	2808.2363	14380	14965	14965
2480	2808.1545	12945	14966	14966
2112	2808.0693	16342	14967	14967
2499	2807.9224	12764	14968	14968
2328	2807.7383	14331	14969	14969
2278	2807.7305	14743	14970	14970
1588	2807.5898	20700	14971	14971
2216	2807.5312	15312	14972	14972
2693	2807.5066	11167	14973	14973
2012	2807.498	17257	14974	14974
2847	2807.463	9985	14975	14975
2121	2807.4429	16254	14976	14976
2201	2807.3828	15460	14977	14977
2122	2807.2751	16251	14978	14978
2432	2807.1475	13363	14979	14979
2827	2807.0542	10138	14980	14980
2244	2807.023	15046	14981	14981
1776	2806.993	19149	14982	14982
1796	2806.9854	18996	14983	14983
2737	2806.925	10853	14984	14984
1684	2806.8691	19895	14985	14985
2152	2806.7288	15919	14986	14986
2322	2806.6836	14371	14987	14987
2149	2806.6487	15949	14988	14988
1907	2806.5642	18108	14989	14989
1802	2806.5427	18952	14990	14990
2095	2806.5215	16488	14991	14991
2575	2806.491	12104	14992	14992
2191	2806.483	15559	14993	14993
3138	2806.4802	7981	14994	14994
2474	2806.474	13001	14995	14995
2182	2806.3933	15647	14996	14996
2004	2806.3872	17316	14997	14997
2323	2806.3708	14364	14998	14998
2200	2806.3608	15483	14999	14999
2167	2806.3015	15779	15000	15000
2877	2806.269	9739	15001	15001
2521	2806.1982	12568	15002	15002
1918	2806.0078	18014	15003	15003
2376	2805.9932	13871	15004	15004
1769	2805.9905	19207	15005	15005
2435	2805.9697	13337	15006	15006
1937	2805.8992	17863	15007	15007
2585	2805.8696	12006	15008	15008
2014	2805.787	17231	15009	15009
2061	2805.7434	16824	15010	15010
2967	2805.7297	9080	15011	15011
2364	2805.648	13997	15012	15012
2338	2805.5398	14235	15013	15013
2107	2805.5015	16378	15014	15014
1853	2805.4624	18530	15015	15015
2521	2805.408	12565	15016	15016
2242	2805.3772	15073	15017	15017
1911	2805.339	18078	15018	15018
1911	2805.2402	18076	15019	15019
2423	2805.1	13453	15020	15020
2286	2805.0923	14660	15021	15021
1695	2805.0889	19815	15022	15022
3144	2805.0022	7935	15023	15023
2720	2804.972	10972	15024	15024
2200	2804.9495	15476	15025	15025
1959	2804.895	17665	15026	15026
2268	2804.8835	14818	15027	15027
2552	2804.668	12318	15028	15028
1968	2804.5474	17607	15029	15029
2396	2804.513	13688	15030	15030
1920	2804.4722	17999	15031	15031
2040	2804.3943	17008	15032	15032
2634	2804.3699	11613	15033	15033
2873	2804.2998	9783	15034	15034
2487	2804.1274	12880	15035	15035
3190	2804.0767	7653	15036	15036
2492	2804.0469	12831	15037	15037
3021	2803.9602	8702	15038	15038
1751	2803.8752	19362	15039	15039
2180	2803.843	15661	15040	15040
2086	2803.7456	16591	15041	15041
2363	2803.7385	14007	15042	15042
2169	2803.6794	15747	15043	15043
2251	2803.67	14988	15044	15044
2148	2803.6511	15966	15045	15045
2005	2803.6172	17305	15046	15046
2284	2803.562	14672	15047	15047
2193	2803.4358	15541	15048	15048
2489	2803.4304	12851	15049	15049
2250	2803.3247	15005	15050	15050
2702	2803.2988	11107	15051	15051
2263	2803.2705	14853	15052	15052
2162	2803.161	15815	15053	15053
2184	2803.0825	15624	15054	15054
2524	2803.062	12531	15055	15055
1879	2802.9656	18328	15056	15056
1942	2802.6846	17815	15057	15057
2260	2802.476	14896	15058	15058
2815	2802.4382	10227	15059	15059
2039	2802.4314	17025	15060	15060
2104	2802.3965	16405	15061	15061
2315	2802.313	14434	15062	15062
3631	2802.288	5329	15063	15063
2535	2802.2722	12445	15064	15064
2226	2802.2483	15226	15065	15065
1978	2802.113	17530	15066	15066
2383	2802.0862	13793	15067	15067
2054	2802.022	16888	15068	15068
2342	2802.0212	14198	15069	15069
2650	2802.0115	11493	15070	15070
2056	2802.0066	16865	15071	15071
2244	2801.9998	15049	15072	15072
2225	2801.9468	15241	15073	15073
2097	2801.893	16469	15074	15074
2363	2801.8616	14009	15075	15075
2388	2801.7488	13750	15076	15076
2129	2801.6445	16167	15077	15077
2201	2801.638	15463	15078	15078
2551	2801.6226	12321	15079	15079
2221	2801.6196	15277	15080	15080
2635	2801.5688	11609	15081	15081
2400	2801.5657	13652	15082	15082
2028	2801.489	17111	15083	15083
2170	2801.486	15740	15084	15084
2236	2801.4338	15125	15085	15085
2561	2801.4321	12225	15086	15086
2202	2801.423	15450	15087	15087
2291	2801.248	14615	15088	15088
1710	2801.2075	19683	15089	15089
2111	2801.1936	16346	15090	15090
2205	2801.1304	15413	15091	15091
2095	2801.1152	16485	15092	15092
1893	2801.087	18216	15093	15093
3569	2801.0034	5614	15094	15094
2281	2800.985	14717	15095	15095
1928	2800.9673	17939	15096	15096
2958	2800.93	9145	15097	15097
1936	2800.8645	17874	15098	15098
1939	2800.744	17850	15099	15099
2251	2800.6843	14990	15100	15100
2179	2800.6272	15667	15101	15101
1966	2800.611	17621	15102	15102
2175	2800.5876	15697	15103	15103
2013	2800.4875	17249	15104	15104
2338	2800.4065	14240	15105	15105
2448	2800.4016	13241	15106	15106
2311	2800.352	14463	15107	15107
2988	2800.264	8928	15108	15108
2554	2800.197	12295	15109	15109
2237	2800.1743	15121	15110	15110
2100	2800.1523	16437	15111	15111
2210	2800.1484	15356	15112	15112
1950	2800.1316	17746	15113	15113
2236	2800.1284	15134	15114	15114
2123	2799.993	16236	15115	15115
2732	2799.907	10889	15116	15116
2588	2799.8892	11976	15117	15117
2231	2799.8733	15169	15118	15118
1853	2799.8438	18531	15119	15119
2639	2799.7969	11582	15120	15120
2084	2799.771	16603	15121	15121
3146	2799.6736	7930	15122	15122
2833	2799.6594	10099	15123	15123
2853	2799.6355	9942	15124	15124
1720	2799.5815	19584	15125	15125
2534	2799.5684	12456	15126	15126
2204	2799.5615	15425	15127	15127
2026	2799.555	17129	15128	15128
2426	2799.553	13420	15129	15129
1703	2799.5112	19742	15130	15130
2630	2799.4878	11640	15131	15131
2369	2799.2249	13946	15132	15132
2604	2799.0818	11854	15133	15133
2513	2798.885	12620	15134	15134
2019	2798.8848	17188	15135	15135
2353	2798.8206	14093	15136	15136
2516	2798.7773	12599	15137	15137
2207	2798.6863	15386	15138	15138
2064	2798.6367	16786	15139	15139
2612	2798.5786	11800	15140	15140
2247	2798.5366	15020	15141	15141
2473	2798.4817	13007	15142	15142
2190	2798.4014	15570	15143	15143
2015	2798.329	17216	15144	15144
2312	2798.2715	14459	15145	15145
2270	2798.2417	14803	15146	15146
2659	2798.1626	11418	15147	15147
2374	2798.1262	13887	15148	15148
2033	2798.102	17068	15149	15149
1999	2798.0603	17356	15150	15150
2057	2798.0125	16863	15151	15151
2263	2798.0024	14862	15152	15152
2232	2797.8843	15164	15153	15153
2092	2797.8787	16520	15154	15154
2585	2797.8203	12007	15155	15155
1862	2797.665	18473	15156	15156
2145	2797.663	15990	15157	15157
2071	2797.6462	16717	15158	15158
2288	2797.4944	14648	15159	15159
2505	2797.4463	12701	15160	15160
2198	2797.424	15493	15161	15161
2165	2797.39	15793	15162	15162
2234	2797.3245	15146	15163	15163
1925	2797.2854	17961	15164	15164
2086	2797.214	16586	15165	15165
2227	2797.2043	15208	15166	15166
1750	2797.1877	19366	15167	15167
2153	2797.1765	15911	15168	15168
2251	2797.1501	14993	15169	15169
2015	2797.1084	17217	15170	15170
2162	2797.039	15818	15171	15171
1817	2796.9675	18821	15172	15172
2161	2796.847	15826	15173	15173
2145	2796.82	15996	15174	15174
2206	2796.704	15401	15175	15175
2453	2796.6157	13187	15176	15176
1937	2796.5928	17870	15177	15177
2246	2796.5095	15034	15178	15178
2138	2796.4836	16078	15179	15179
2289	2796.4343	14635	15180	15180
2690	2796.4119	11194	15181	15181
2384	2796.3472	13788	15182	15182
2349	2796.3425	14130	15183	15183
1768	2796.2979	19209	15184	15184
1972	2796.2283	17573	15185	15185
2517	2796.2131	12587	15186	15186
2077	2796.1826	16667	15187	15187
2346	2796.1428	14159	15188	15188
2210	2796.136	15351	15189	15189
2384	2795.9006	13785	15190	15190
2033	2795.8606	17066	15191	15191
2426	2795.8237	13425	15192	15192
1859	2795.672	18493	15193	15193
2065	2795.6392	16782	15194	15194
2908	2795.6255	9505	15195	15195
2371	2795.5815	13917	15196	15196
2341	2795.5588	14208	15197	15197
2511	2795.556	12638	15198	15198
1810	2795.553	18888	15199	15199
2328	2795.543	14330	15200	15200
2711	2795.5369	11040	15201	15201
2214	2795.4556	15326	15202	15202
3262	2795.4465	7223	15203	15203
2939	2795.32	9294	15204	15204
2228	2795.31	15192	15205	15205
2575	2795.2983	12106	15206	15206
3064	2795.268	8468	15207	15207
2496	2795.2432	12786	15208	15208
1971	2795.1953	17581	15209	15209
1956	2795.107	17691	15210	15210
2263	2795.0752	14865	15211	15211
2362	2795.064	14022	15212	15212
2121	2795.0552	16258	15213	15213
1994	2795.0178	17394	15214	15214
3137	2794.9695	7994	15215	15215
1682	2794.6436	19915	15216	15216
2411	2794.4219	13553	15217	15217
2807	2794.337	10295	15218	15218
2164	2794.2366	15799	15219	15219
2114	2794.2021	16325	15220	15220
2259	2794.201	14902	15221	15221
1983	2794.174	17494	15222	15222
2463	2794.17	13090	15223	15223
2484	2794.1333	12905	15224	15224
2327	2794.1245	14341	15225	15225
1968	2794.081	17604	15226	15226
2412	2794.0598	13547	15227	15227
2226	2794.0344	15224	15228	15228
2688	2794.0308	11221	15229	15229
2983	2793.97	8964	15230	15230
3347	2793.943	6725	15231	15231
2552	2793.8813	12313	15232	15232
2332	2793.8105	14296	15233	15233
2077	2793.7437	16669	15234	15234
2120	2793.7136	16266	15235	15235
2728	2793.6895	10920	15236	15236
2349	2793.6765	14131	15237	15237
1900	2793.5933	18157	15238	15238
2370	2793.5828	13926	15239	15239
2296	2793.5823	14583	15240	15240
2128	2793.5815	16191	15241	15241
1883	2793.5686	18298	15242	15242
1903	2793.5583	18144	15243	15243
2346	2793.3662	14152	15244	15244
2178	2793.2654	15675	15245	15245
2140	2793.1448	16059	15246	15246
1969	2793.0857	17596	15247	15247
2225	2793.072	15239	15248	15248
2109	2793.0583	16364	15249	15249
2087	2793.0396	16574	15250	15250
2092	2792.9595	16515	15251	15251
2225	2792.9497	15244	15252	15252
2375	2792.9146	13878	15253	15253
2042	2792.7134	16999	15254	15254
1913	2792.689	18053	15255	15255
2357	2792.6301	14067	15256	15256
2669	2792.6013	11353	15257	15257
2060	2792.5923	16828	15258	15258
2709	2792.539	11057	15259	15259
2141	2792.3901	16047	15260	15260
1718	2792.3496	19610	15261	15261
2742	2792.264	10821	15262	15262
2258	2792.2246	14911	15263	15263
2354	2792.1938	14092	15264	15264
2094	2792.1772	16492	15265	15265
2206	2791.9863	15408	15266	15266
2107	2791.9832	16372	15267	15267
2449	2791.8271	13229	15268	15268
2366	2791.791	13974	15269	15269
1912	2791.7744	18067	15270	15270
2028	2791.7234	17110	15271	15271
2453	2791.7134	13193	15272	15272
1841	2791.665	18637	15273	15273
1827	2791.6423	18726	15274	15274
2126	2791.6287	16207	15275	15275
2200	2791.5652	15480	15276	15276
1993	2791.5532	17401	15277	15277
2311	2791.5002	14464	15278	15278
2017	2791.3652	17206	15279	15279
3621	2791.2915	5386	15280	15280
2124	2791.2664	16230	15281	15281
2125	2791.2266	16212	15282	15282
2288	2791.2139	14647	15283	15283
2159	2790.7935	15855	15284	15284
2498	2790.748	12766	15285	15285
1935	2790.7039	17878	15286	15286
2095	2790.6748	16487	15287	15287
1952	2790.637	17729	15288	15288
2397	2790.54	13683	15289	15289
2502	2790.5383	12726	15290	15290
2637	2790.5286	11594	15291	15291
2135	2790.5273	16115	15292	15292
2206	2790.4473	15407	15293	15293
2039	2790.434	17028	15294	15294
2433	2790.3535	13355	15295	15295
1930	2790.3433	17925	15296	15296
1942	2790.2122	17809	15297	15297
2260	2790.1843	14895	15298	15298
2330	2790.163	14314	15299	15299
2226	2790.123	15231	15300	15300
2333	2790.1216	14279	15301	15301
2505	2790.0688	12694	15302	15302
2225	2790.0103	15245	15303	15303
2058	2789.997	16848	15304	15304
2943	2789.9531	9266	15305	15305
2176	2789.922	15689	15306	15306
2382	2789.9043	13805	15307	15307
1804	2789.8843	18940	15308	15308
2142	2789.7732	16038	15309	15309
2487	2789.7593	12878	15310	15310
2173	2789.754	15715	15311	15311
2071	2789.7476	16723	15312	15312
2201	2789.7322	15464	15313	15313
2512	2789.508	12633	15314	15314
2096	2789.3857	16482	15315	15315
3125	2789.226	8066	15316	15316
2247	2789.209	15027	15317	15317
2019	2789.197	17182	15318	15318
1906	2789.152	18119	15319	15319
2343	2789.1226	14187	15320	15320
2316	2789.0513	14425	15321	15321
2221	2788.9663	15275	15322	15322
2798	2788.9395	10369	15323	15323
2217	2788.8667	15306	15324	15324
2014	2788.8372	17226	15325	15325
2069	2788.7844	16737	15326	15326
1564	2788.7622	20904	15327	15327
2332	2788.6401	14291	15328	15328
2241	2788.5933	15078	15329	15329
2446	2788.573	13253	15330	15330
2557	2788.545	12262	15331	15331
2157	2788.41	15868	15332	15332
2024	2788.3796	17139	15333	15333
1875	2788.3733	18368	15334	15334
2157	2788.368	15871	15335	15335
1990	2788.3054	17428	15336	15336
2083	2788.2683	16614	15337	15337
2151	2788.1965	15936	15338	15338
2409	2788.167	13577	15339	15339
1779	2788.1057	19126	15340	15340
2325	2788.0837	14350	15341	15341
2508	2788.0674	12676	15342	15342
2503	2788.0396	12714	15343	15343
3288	2788.0215	7084	15344	15344
2438	2787.909	13325	15345	15345
2381	2787.8508	13810	15346	15346
2304	2787.8198	14520	15347	15347
2278	2787.7795	14741	15348	15348
2228	2787.7795	15194	15349	15349
2139	2787.7107	16071	15350	15350
2232	2787.7012	15162	15351	15351
2309	2787.6555	14489	15352	15352
2003	2787.6333	17322	15353	15353
2229	2787.411	15189	15354	15354
2322	2787.398	14381	15355	15355
2460	2787.2712	13126	15356	15356
2476	2787.265	12984	15357	15357
2104	2787.2532	16404	15358	15358
2011	2787.2026	17266	15359	15359
2332	2787.1296	14298	15360	15360
2395	2787.1123	13700	15361	15361
2091	2786.9783	16533	15362	15362
2078	2786.9275	16655	15363	15363
2531	2786.922	12478	15364	15364
3188	2786.8394	7667	15365	15365
2440	2786.6404	13307	15366	15366
2122	2786.5823	16245	15367	15367
2495	2786.5295	12803	15368	15368
2175	2786.4995	15703	15369	15369
2149	2786.413	15959	15370	15370
2770	2786.3591	10585	15371	15371
2244	2786.321	15053	15372	15372
2307	2786.281	14506	15373	15373
1908	2786.2722	18096	15374	15374
2357	2786.2202	14069	15375	15375
2069	2786.1611	16745	15376	15376
2113	2786.1448	16333	15377	15377
2220	2786.134	15285	15378	15378
1820	2786.0374	18780	15379	15379
1897	2786.0056	18182	15380	15380
2889	2785.9602	9652	15381	15381
2235	2785.9504	15136	15382	15382
2215	2785.8765	15320	15383	15383
2707	2785.8672	11067	15384	15384
2351	2785.7666	14112	15385	15385
2433	2785.6982	13357	15386	15386
2121	2785.6826	16253	15387	15387
1915	2785.612	18040	15388	15388
2320	2785.5742	14391	15389	15389
2224	2785.5454	15254	15390	15390
2160	2785.4065	15844	15391	15391
2435	2785.3157	13338	15392	15392
